@relation kdd

@attribute attribution1 numeric
@attribute attribution2 numeric
@attribute attribution3 numeric
@attribute attribution4 numeric
@attribute attribution5 numeric
@attribute attribution6 numeric
@attribute attribution7 numeric
@attribute attribution8 numeric
@attribute attribution9 numeric
@attribute attribution10 numeric
@attribute attribution11 numeric
@attribute attribution12 numeric
@attribute attribution13 numeric
@attribute attribution14 numeric
@attribute class {0, 1}

@data
3.0,86.0,23.0,23.0,20.0,32.0,32.0,80.0,20.5,17.5,2.5,28.5,22.5,26.5,1
3.0,92.0,23.0,23.0,13.0,32.0,32.0,0.0,16.0,14.5,7.0,32.0,32.0,0.0,1
3.0,84.0,23.0,23.0,25.0,32.0,32.0,109.0,23.0,23.0,0.0,29.0,22.5,40.5,1
2.0,42.0,23.0,23.0,0.0,32.0,32.0,0.0,23.0,23.0,0.0,32.0,32.0,0.0,0
2.0,42.0,23.0,23.0,0.0,32.0,32.0,0.0,23.0,23.0,0.0,32.0,32.0,0.0,0
2.0,42.0,23.0,23.0,0.0,32.0,32.0,0.0,23.0,23.0,0.0,32.0,32.0,0.0,0
4.0,47.0,23.0,23.0,0.0,32.0,32.0,0.0,23.0,23.0,0.0,32.0,32.0,0.0,0
2.0,42.0,23.0,23.0,0.0,32.0,32.0,0.0,23.0,23.0,0.0,32.0,32.0,0.0,0
2.0,42.0,23.0,23.0,0.0,32.0,32.0,0.0,23.0,23.0,0.0,32.0,32.0,0.0,0
4.0,47.0,23.0,23.0,0.0,32.0,32.0,0.0,23.0,23.0,0.0,32.0,32.0,0.0,0
2.0,42.0,23.0,23.0,0.0,32.0,32.0,0.0,23.0,23.0,0.0,32.0,32.0,0.0,0
2.0,42.0,23.0,23.0,0.0,32.0,32.0,0.0,23.0,23.0,0.0,32.0,32.0,0.0,0
2.0,42.0,23.0,23.0,0.0,32.0,32.0,0.0,23.0,23.0,0.0,32.0,32.0,0.0,0
4.0,47.0,23.0,23.0,0.0,32.0,32.0,0.0,23.0,23.0,0.0,32.0,32.0,0.0,0
2.0,42.0,23.0,23.0,0.0,32.0,32.0,0.0,23.0,23.0,0.0,32.0,32.0,0.0,0
2.0,42.0,23.0,23.0,0.0,32.0,32.0,0.0,23.0,23.0,0.0,32.0,32.0,0.0,0
4.0,47.0,23.0,23.0,0.0,32.0,32.0,0.0,23.0,23.0,0.0,32.0,32.0,0.0,0
1.0,32.0,23.0,23.0,0.0,32.0,32.0,0.0,23.0,23.0,0.0,32.0,32.0,0.0,0
4.0,47.0,23.0,23.0,0.0,32.0,32.0,0.0,23.0,23.0,0.0,32.0,32.0,0.0,0
2.0,80.0,15.0,15.0,17.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,1
2.0,78.0,15.0,15.0,17.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,1
2.0,78.0,15.0,15.0,17.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,1
1.0,72.0,15.0,15.0,17.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,1
3.0,133.0,15.0,15.0,17.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,1
3.0,133.0,15.0,15.0,17.0,23.0,23.0,40.0,15.0,15.0,0.0,23.0,23.0,7.5,1
3.0,86.0,15.0,15.0,17.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,1
3.0,86.0,15.0,15.0,17.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,1
3.0,83.0,15.0,15.0,17.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,1
1.0,72.0,15.0,15.0,17.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,1
1.0,72.0,15.0,15.0,17.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,1
3.0,142.0,15.0,15.0,17.0,23.0,23.0,119.0,15.0,15.0,0.0,23.0,23.0,47.0,1
4.0,102.0,15.0,15.0,14.0,23.0,23.0,0.0,13.0,12.5,2.0,23.0,23.0,0.0,1
4.0,102.0,15.0,15.0,14.0,23.0,23.0,0.0,13.0,12.5,2.0,23.0,23.0,0.0,1
3.0,106.0,15.0,15.0,17.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,1
3.0,142.0,15.0,15.0,17.0,23.0,23.0,84.0,15.0,15.0,0.0,23.0,23.0,29.5,1
2.0,126.0,15.0,15.0,17.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,1
2.0,78.0,15.0,15.0,17.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,1
4.0,75.0,15.0,15.0,0.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,1
2.0,78.0,15.0,15.0,17.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,1
4.0,102.0,15.0,15.0,17.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,1
4.0,102.0,15.0,15.0,17.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,1
4.0,137.0,15.0,15.0,17.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,1
1.0,36.0,15.0,15.0,0.0,23.0,23.0,0.0,15.0,15.0,0.0,23.0,23.0,0.0,0
2.0,61.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
4.0,75.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
3.0,69.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
2.0,96.0,10.0,10.0,10.0,39.0,39.0,0.0,8.5,8.0,1.5,39.0,39.0,0.0,1
4.0,120.0,10.0,10.0,9.0,39.0,39.0,0.0,8.5,7.5,1.5,39.0,39.0,0.0,1
3.0,101.0,10.0,10.0,9.0,39.0,39.0,0.0,8.5,7.5,1.5,39.0,39.0,0.0,1
2.0,61.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
4.0,120.0,10.0,10.0,9.0,39.0,39.0,0.0,8.5,7.5,1.5,39.0,39.0,0.0,1
3.0,69.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
3.0,108.0,10.0,10.0,9.0,39.0,39.0,0.0,8.5,7.5,1.5,39.0,39.0,0.0,1
2.0,61.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
2.0,61.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
1.0,84.0,10.0,10.0,10.0,39.0,39.0,79.0,8.5,8.0,1.5,38.0,34.0,20.0,1
3.0,106.0,10.0,10.0,9.0,39.0,39.0,0.0,8.5,7.5,1.5,39.0,39.0,0.0,1
2.0,61.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
3.0,66.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
5.0,91.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
2.0,61.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
1.0,84.0,10.0,10.0,9.0,39.0,39.0,57.0,7.0,6.5,3.0,29.5,26.5,21.5,1
2.0,61.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
4.0,120.0,10.0,10.0,9.0,39.0,39.0,0.0,8.5,7.5,1.5,39.0,39.0,0.0,1
3.0,96.0,10.0,10.0,7.0,39.0,39.0,0.0,7.5,7.0,2.5,39.0,39.0,0.0,1
2.0,61.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
3.0,69.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
2.0,61.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
1.0,84.0,10.0,10.0,9.0,39.0,39.0,0.0,8.5,7.5,1.5,39.0,39.0,0.0,1
2.0,90.0,10.0,10.0,7.0,39.0,39.0,0.0,7.5,7.0,2.5,39.0,39.0,0.0,1
3.0,69.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
3.0,106.0,10.0,10.0,9.0,39.0,39.0,0.0,8.5,7.5,1.5,39.0,39.0,0.0,1
2.0,90.0,10.0,10.0,9.0,39.0,39.0,29.0,8.5,7.5,1.5,23.5,20.5,16.0,1
4.0,85.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
2.0,90.0,10.0,10.0,7.0,39.0,39.0,0.0,7.5,7.0,2.5,39.0,39.0,0.0,1
2.0,90.0,10.0,10.0,7.0,39.0,39.0,0.0,7.5,7.0,2.5,39.0,39.0,0.0,1
1.0,84.0,10.0,10.0,9.0,39.0,39.0,0.0,8.5,7.5,1.5,39.0,39.0,0.0,1
3.0,101.0,10.0,10.0,9.0,39.0,39.0,0.0,8.5,7.5,1.5,39.0,39.0,0.0,1
3.0,69.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
2.0,100.0,10.0,10.0,10.0,39.0,39.0,0.0,8.5,8.0,1.5,39.0,39.0,0.0,1
1.0,84.0,10.0,10.0,9.0,39.0,39.0,0.0,8.5,7.5,1.5,39.0,39.0,0.0,1
2.0,61.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
1.0,84.0,10.0,10.0,12.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,1
1.0,42.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,0
1.0,42.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,0
1.0,42.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,0
1.0,42.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,0
1.0,42.0,10.0,10.0,0.0,39.0,39.0,0.0,10.0,10.0,0.0,39.0,39.0,0.0,0
4.0,314.0,16.0,16.0,16.0,23.0,23.0,0.0,15.0,12.0,1.0,23.0,23.0,0.0,1
6.0,179.0,16.0,16.0,19.0,23.0,23.0,0.0,16.0,12.0,0.5,23.0,23.0,0.0,1
3.0,281.0,16.0,16.0,18.0,23.0,23.0,77.0,16.0,16.0,0.0,17.0,12.5,33.0,1
1.0,112.0,16.0,16.0,19.0,23.0,23.0,65.0,16.0,12.0,0.5,22.5,21.0,20.5,1
8.0,373.0,16.0,16.0,15.0,23.0,23.0,0.0,13.5,12.0,3.0,23.0,23.0,0.0,1
2.0,131.0,16.0,16.0,16.0,23.0,23.0,0.0,15.0,12.0,1.0,23.0,23.0,0.0,1
5.0,167.0,16.0,16.0,19.0,23.0,23.0,0.0,16.0,12.0,0.5,23.0,23.0,0.0,1
3.0,293.0,16.0,16.0,19.0,23.0,23.0,57.0,16.0,12.0,0.5,22.5,21.0,16.5,1
6.0,179.0,16.0,16.0,19.0,23.0,23.0,0.0,16.0,12.0,0.5,23.0,23.0,0.0,1
5.0,328.0,16.0,16.0,18.0,23.0,23.0,0.0,16.0,16.0,0.0,23.0,23.0,0.0,1
5.0,402.0,16.0,16.0,19.0,23.0,23.0,0.0,16.0,12.0,0.5,23.0,23.0,0.0,1
3.0,293.0,16.0,16.0,19.0,23.0,23.0,25.0,16.0,12.0,0.5,14.5,12.5,10.5,1
3.0,293.0,16.0,16.0,19.0,23.0,23.0,0.0,16.0,12.0,0.5,23.0,23.0,0.0,1
3.0,143.0,16.0,16.0,19.0,23.0,23.0,0.0,16.0,12.0,0.5,23.0,23.0,0.0,1
5.0,402.0,16.0,16.0,19.0,23.0,23.0,83.0,16.0,12.0,0.5,19.0,16.5,33.0,1
3.0,293.0,16.0,16.0,19.0,23.0,23.0,0.0,16.0,12.0,0.5,23.0,23.0,0.0,1
6.0,179.0,16.0,16.0,19.0,23.0,23.0,0.0,16.0,12.0,0.5,23.0,23.0,0.0,1
4.0,153.0,16.0,16.0,19.0,23.0,23.0,0.0,16.0,12.0,0.5,23.0,23.0,0.0,1
5.0,328.0,16.0,16.0,19.0,23.0,23.0,0.0,16.0,12.0,0.5,23.0,23.0,0.0,1
4.0,314.0,16.0,16.0,16.0,23.0,23.0,17.0,15.0,12.0,1.0,19.0,19.0,4.0,1
1.0,112.0,16.0,16.0,19.0,23.0,23.0,0.0,16.0,12.0,0.5,23.0,23.0,0.0,1
5.0,169.0,16.0,16.0,19.0,23.0,23.0,0.0,16.0,12.0,0.5,23.0,23.0,0.0,1
4.0,314.0,16.0,16.0,16.0,23.0,23.0,0.0,15.0,12.0,1.0,23.0,23.0,0.0,1
3.0,293.0,16.0,16.0,19.0,23.0,23.0,0.0,16.0,12.0,0.5,23.0,23.0,0.0,1
3.0,293.0,16.0,16.0,19.0,23.0,23.0,49.0,16.0,12.0,0.5,16.5,12.5,20.0,1
5.0,328.0,16.0,16.0,19.0,23.0,23.0,0.0,16.0,12.0,0.5,23.0,23.0,0.0,1
3.0,293.0,16.0,16.0,16.0,23.0,23.0,0.0,15.0,12.0,1.0,23.0,23.0,0.0,1
1.0,112.0,16.0,16.0,19.0,23.0,23.0,0.0,16.0,12.0,0.5,23.0,23.0,0.0,1
2.0,70.0,16.0,16.0,0.0,23.0,23.0,0.0,16.0,16.0,0.0,23.0,23.0,0.0,0
8.0,317.0,16.0,16.0,0.0,23.0,23.0,0.0,16.0,16.0,0.0,23.0,23.0,0.0,0
4.0,167.0,17.0,17.0,19.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,1
3.0,167.0,17.0,17.0,19.0,23.0,23.0,98.0,17.0,17.0,0.0,23.0,23.0,36.5,1
3.0,167.0,17.0,17.0,19.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,1
2.0,155.0,17.0,17.0,19.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,1
3.0,167.0,17.0,17.0,19.0,23.0,23.0,0.0,13.0,13.0,4.0,23.0,23.0,0.0,1
1.0,120.0,17.0,17.0,19.0,23.0,23.0,112.0,17.0,17.0,0.0,23.0,23.0,43.5,1
1.0,120.0,17.0,17.0,19.0,23.0,23.0,47.0,13.0,13.0,4.0,23.0,23.0,11.0,1
4.0,173.0,17.0,17.0,19.0,23.0,23.0,73.0,13.0,13.0,4.0,23.0,23.0,24.0,1
2.0,130.0,17.0,17.0,19.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,1
1.0,120.0,17.0,17.0,19.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,1
2.0,130.0,17.0,17.0,19.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,1
1.0,120.0,17.0,17.0,19.0,23.0,23.0,89.0,17.0,17.0,0.0,23.0,23.0,32.0,1
2.0,130.0,17.0,17.0,19.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,1
3.0,161.0,17.0,17.0,20.0,23.0,23.0,0.0,17.0,17.0,0.5,23.0,23.0,0.0,1
3.0,161.0,17.0,17.0,19.0,23.0,23.0,45.0,17.0,17.0,0.0,19.0,16.5,15.5,1
1.0,120.0,17.0,17.0,19.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,1
2.0,95.0,17.0,17.0,0.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,1
3.0,136.0,17.0,17.0,19.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,1
1.0,120.0,17.0,17.0,19.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,1
1.0,120.0,17.0,17.0,19.0,23.0,23.0,90.0,17.0,17.0,0.0,23.0,23.0,32.5,1
4.0,167.0,17.0,17.0,19.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,1
4.0,173.0,17.0,17.0,19.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,1
2.0,155.0,17.0,17.0,19.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,1
2.0,130.0,17.0,17.0,14.0,23.0,23.0,0.0,14.0,13.5,3.0,23.0,23.0,0.0,1
4.0,167.0,17.0,17.0,19.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,1
2.0,155.0,17.0,17.0,19.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,1
1.0,120.0,17.0,17.0,14.0,23.0,23.0,0.0,14.0,13.5,3.0,23.0,23.0,0.0,1
2.0,155.0,17.0,17.0,19.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,1
4.0,173.0,17.0,17.0,19.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,1
4.0,167.0,17.0,17.0,19.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,1
2.0,155.0,17.0,17.0,13.0,23.0,23.0,0.0,14.0,13.5,3.0,23.0,23.0,0.0,1
2.0,63.0,17.0,17.0,0.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,0
1.0,60.0,17.0,17.0,0.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,0
1.0,60.0,17.0,17.0,0.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,0
2.0,63.0,17.0,17.0,0.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,0
1.0,60.0,17.0,17.0,0.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,0
2.0,63.0,17.0,17.0,0.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,0
1.0,60.0,17.0,17.0,0.0,23.0,23.0,0.0,17.0,17.0,0.0,23.0,23.0,0.0,0
9.0,20.0,10.0,10.0,12.0,34.0,34.0,82.0,10.0,10.0,0.0,33.0,28.0,24.5,1
2.0,3.0,10.0,10.0,0.0,34.0,34.0,0.0,10.0,10.0,0.0,34.0,34.0,0.0,0
1.0,2.0,10.0,10.0,0.0,34.0,34.0,0.0,10.0,10.0,0.0,34.0,34.0,0.0,0
5.0,56.0,15.0,15.0,17.0,37.0,37.0,70.0,15.0,15.0,0.0,37.0,37.0,15.5,1
4.0,52.0,15.0,15.0,17.0,37.0,37.0,70.0,15.0,15.0,0.0,37.0,37.0,15.5,1
2.0,35.0,15.0,15.0,17.0,37.0,37.0,70.0,15.0,15.0,0.0,37.0,37.0,15.5,1
2.0,43.0,15.0,15.0,17.0,37.0,37.0,70.0,15.0,15.0,0.0,37.0,37.0,15.5,1
3.0,37.0,15.0,15.0,17.0,37.0,37.0,0.0,15.0,15.0,0.0,37.0,37.0,0.0,1
4.0,52.0,15.0,15.0,17.0,37.0,37.0,70.0,15.0,15.0,0.0,37.0,37.0,15.5,1
2.0,43.0,15.0,15.0,17.0,37.0,37.0,70.0,15.0,15.0,0.0,37.0,37.0,15.5,1
3.0,22.0,15.0,15.0,0.0,37.0,37.0,0.0,15.0,15.0,0.0,37.0,37.0,0.0,1
1.0,32.0,15.0,15.0,17.0,37.0,37.0,0.0,15.0,15.0,0.0,37.0,37.0,0.0,1
6.0,43.0,15.0,15.0,0.0,37.0,37.0,0.0,15.0,15.0,0.0,37.0,37.0,0.0,0
2.0,19.0,15.0,15.0,0.0,37.0,37.0,0.0,15.0,15.0,0.0,37.0,37.0,0.0,0
2.0,19.0,15.0,15.0,0.0,37.0,37.0,0.0,15.0,15.0,0.0,37.0,37.0,0.0,0
5.0,20.0,10.0,10.0,12.0,16.0,16.0,95.0,10.0,10.0,0.0,16.0,16.0,38.5,1
7.0,24.0,10.0,10.0,12.0,16.0,16.0,0.0,10.0,10.0,0.0,16.0,16.0,0.0,1
2.0,6.0,10.0,10.0,0.0,16.0,16.0,0.0,10.0,10.0,0.0,16.0,16.0,0.0,0
2.0,6.0,10.0,10.0,0.0,16.0,16.0,0.0,10.0,10.0,0.0,16.0,16.0,0.0,0
4.0,97.0,13.0,13.0,0.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,1
2.0,84.0,13.0,13.0,0.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,1
2.0,84.0,13.0,13.0,0.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,1
3.0,58.0,13.0,13.0,15.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,1
4.0,97.0,13.0,13.0,0.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,1
3.0,58.0,13.0,13.0,15.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,1
3.0,90.0,13.0,13.0,0.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,1
3.0,56.0,13.0,13.0,15.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,1
4.0,91.0,13.0,13.0,15.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,1
3.0,91.0,13.0,13.0,0.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,1
1.0,48.0,13.0,13.0,15.0,33.0,33.0,101.0,12.5,11.0,0.5,25.5,21.5,41.0,1
2.0,84.0,13.0,13.0,0.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,1
4.0,88.0,13.0,13.0,15.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,1
1.0,48.0,13.0,13.0,15.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,1
3.0,58.0,13.0,13.0,15.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,1
3.0,84.0,13.0,13.0,15.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,1
1.0,48.0,13.0,13.0,15.0,33.0,33.0,0.0,12.5,11.0,0.5,33.0,33.0,0.0,1
4.0,91.0,13.0,13.0,15.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,1
2.0,84.0,13.0,13.0,0.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,1
3.0,90.0,13.0,13.0,0.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,1
2.0,78.0,13.0,13.0,15.0,33.0,33.0,0.0,12.5,11.0,0.5,33.0,33.0,0.0,1
1.0,24.0,13.0,13.0,0.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,0
2.0,29.0,13.0,13.0,0.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,0
2.0,29.0,13.0,13.0,0.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,0
1.0,24.0,13.0,13.0,0.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,0
2.0,29.0,13.0,13.0,0.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,0
1.0,24.0,13.0,13.0,0.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,0
2.0,29.0,13.0,13.0,0.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,0
2.0,29.0,13.0,13.0,0.0,33.0,33.0,0.0,13.0,13.0,0.0,33.0,33.0,0.0,0
3.0,144.0,13.0,13.0,15.0,26.0,26.0,65.0,13.0,13.0,0.0,26.0,26.0,18.5,1
3.0,144.0,13.0,13.0,15.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,1
1.0,104.0,13.0,13.0,15.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,1
4.0,154.0,13.0,13.0,15.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,1
4.0,152.0,13.0,13.0,15.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,1
3.0,120.0,13.0,13.0,15.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,1
1.0,104.0,13.0,13.0,15.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,1
1.0,104.0,13.0,13.0,15.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,1
3.0,144.0,13.0,13.0,15.0,26.0,26.0,65.0,13.0,13.0,0.0,26.0,26.0,18.5,1
3.0,120.0,13.0,13.0,15.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,1
4.0,140.0,13.0,13.0,15.0,26.0,26.0,45.0,13.0,13.0,0.0,26.0,26.0,8.5,1
4.0,140.0,13.0,13.0,15.0,26.0,26.0,82.0,13.0,13.0,0.0,26.0,26.0,27.0,1
3.0,120.0,13.0,13.0,15.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,1
3.0,120.0,13.0,13.0,15.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,1
4.0,140.0,13.0,13.0,15.0,26.0,26.0,85.0,13.0,13.0,0.0,26.0,26.0,28.5,1
4.0,140.0,13.0,13.0,15.0,26.0,26.0,82.0,13.0,13.0,0.0,26.0,26.0,27.0,1
5.0,162.0,13.0,13.0,15.0,26.0,26.0,65.0,13.0,13.0,0.0,26.0,26.0,18.5,1
1.0,104.0,13.0,13.0,15.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,1
2.0,124.0,13.0,13.0,15.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,1
4.0,152.0,13.0,13.0,15.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,1
4.0,154.0,13.0,13.0,15.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,1
4.0,142.0,13.0,13.0,15.0,26.0,26.0,65.0,13.0,13.0,0.0,26.0,26.0,18.5,1
4.0,140.0,13.0,13.0,15.0,26.0,26.0,86.0,13.0,13.0,0.0,26.0,26.0,29.0,1
4.0,140.0,13.0,13.0,15.0,26.0,26.0,73.0,13.0,13.0,0.0,24.0,21.0,24.5,1
1.0,104.0,13.0,13.0,15.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,1
4.0,154.0,13.0,13.0,15.0,26.0,26.0,71.0,13.0,13.0,0.0,26.0,26.0,21.5,1
1.0,52.0,13.0,13.0,0.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,0
1.0,52.0,13.0,13.0,0.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,0
1.0,52.0,13.0,13.0,0.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,0
1.0,52.0,13.0,13.0,0.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,0
1.0,52.0,13.0,13.0,0.0,26.0,26.0,0.0,13.0,13.0,0.0,26.0,26.0,0.0,0
2.0,63.0,11.0,11.0,13.0,21.0,21.0,0.0,11.0,11.0,0.0,21.0,21.0,0.0,1
2.0,63.0,11.0,11.0,13.0,21.0,21.0,0.0,11.0,11.0,0.0,21.0,21.0,0.0,1
